30725160,Tratamento cirúrgico de fraturas com fixador externo,,,8A,468,,0,2,4,0,0,,,"R$ 702,00"
30726018,Artrite séptica - tratamento cirúrgico,,,7A,331,,0,1,3,0,0,,,"R$ 430,30"
,,,,,,,,,,,,,,
30726026,Artrodese de joelho - tratamento cirúrgico,,,8A,468,,0,2,4,0,0,,,"R$ 702,00"
30726034,Artroplastia total de joelho com implantes - tratamento cirúrgico,,,10B,775,,0,2,6,0,0,,,"R$ 1.162,50"
30726042,Artrotomia - tratamento cirúrgico,,,7A,331,,0,1,2,0,0,,,"R$ 430,30"
30726050,Biópsia cirúrgica de joelho,,,3C,128,,0,1,2,0,0,,,"R$ 166,40"
30726069,Desarticulação de joelho - tratamento cirúrgico,,,8B,490,,0,2,3,0,0,,,"R$ 735,00"
30726077,Epifisites e tendinites - tratamento cirúrgico,,,8A,468,,0,1,3,0,0,,,"R$ 608,40"
30726085,Fratura de joelho - tratamento conservador,,,2C,64,,0,0,0,0,0,,,"R$ 64,00"
30726107,Fratura e/ou luxação de patela - tratamento cirúrgico,,,7B,366,,0,1,3,0,0,,,"R$ 475,80"
30726093,Fratura e/ou luxação de patela (inclusive osteocondral) - redução incruenta,,,3A,88,,0,1,1,0,0,,,"R$ 114,40"
30726115,Fraturas e/ou luxações ao nível do joelho - redução incruenta,,,2C,64,,0,1,2,0,0,,,"R$ 83,20"
30726123,Fraturas e/ou luxações ao nível do joelho - tratamento cirúrgico,,,8B,490,,0,2,3,0,0,,,"R$ 735,00"
30726131,"Lesão aguda de ligamento colateral, associada a ligamento cruzado e menisco - tratamento cirúrgico",,,8B,490,,0,2,4,0,0,,,"R$ 735,00"
30726140,Lesões agudas e/ou luxações de meniscos (1 ou ambos) - tratamento cirúrgico,,,8A,468,,0,1,4,0,0,,,"R$ 608,40"
30726158,Lesões complexas de joelho (fratura com lesão ligamentar e meniscal) - tratamento cirúrgico,,,8A,468,,0,2,5,0,0,,,"R$ 702,00"
30726166,"Lesões intrínsecas de joelho (lesões condrais, osteocondrite dissecante, plica patológica, corpos livres, artrofitose) - tratamento cirúrgico",,,8B,490,,0,1,3,0,0,,,"R$ 637,00"
30726182,Lesões ligamentares agudas - tratamento cirúrgico,,,8A,468,,0,2,4,0,0,,,"R$ 702,00"
30726174,Lesões ligamentares agudas - tratamento incruento,,,2C,64,,0,1,1,0,0,,,"R$ 83,20"
30726190,Lesões ligamentares periféricas crônicas - tratamento cirúrgico,,,9B,605,,0,2,3,0,0,,,"R$ 907,50"
30726204,Liberação lateral e facectomias - tratamento cirúrgico,,,8A,468,,0,1,4,0,0,,,"R$ 608,40"
30726212,Meniscorrafia - tratamento cirúrgico,,,7A,331,,0,1,3,0,0,,,"R$ 430,30"
30726220,Osteotomias ao nível do joelho - tratamento cirúrgico,,,8B,490,,0,2,3,0,0,,,"R$ 735,00"
30726239,Realinhamentos do aparelho extensor - tratamento cirúrgico,,,7B,366,,0,1,3,0,0,,,"R$ 475,80"
30726247,Reconstruções ligamentares do pivot central - tratamento cirúrgico,,,9A,555,,0,2,4,0,0,,,"R$ 832,50"
30726255,Revisões de artroplastia total - tratamento cirúrgico,,,9C,666,,0,2,6,0,0,,,"R$ 999,00"
30726263,Revisões de realinhamentos do aparelho extensor - tratamento cirúrgico,,,9A,555,,0,2,3,0,0,,,"R$ 832,50"
30726271,Revisões de reconstruções intra-articulares - tratamento cirúrgico,,,9A,555,,0,2,3,0,0,,,"R$ 832,50"
30726280,Toalete cirúrgica - correção de joelho flexo - tratamento cirúrgico,,,7B,366,,0,1,3,0,0,,,"R$ 475,80"
30726298,Transplantes homólogos ao nível do joelho - tratamento cirúrgico,,,9A,555,,0,2,3,0,0,,,"R$ 832,50"
30726301,Tratamento cirúrgico de luxações / artrodese / contraturas com fixador externo,,,8A,468,,0,2,4,0,0,,,"R$ 702,00"
30727014,Alongamento / transporte ósseo / pseudoartrose com fixador externo,,,7C,433,,0,2,5,0,0,,,"R$ 649,50"
30727022,Alongamento com fixador dinâmico - tratamento cirúrgico,,,8A,468,,0,2,4,0,0,,,"R$ 702,00"
30727030,Alongamento dos ossos da perna - tratamento cirúrgico,,,8A,468,,0,2,4,0,0,,,"R$ 702,00"
30727049,Amputação de perna - tratamento cirúrgico,,,7C,433,,0,1,3,0,0,,,"R$ 562,90"
30727057,Biópsia cirúrgica de tíbia ou fíbula,,,3C,128,,0,1,1,0,0,,,"R$ 166,40"
30727065,Correção de deformidade adquirida de tíbia com fixador externo,,,8A,468,,0,2,4,0,0,,,"R$ 702,00"
30727073,Correção de deformidades congênitas na perna com fixador externo,,,8C,520,,0,2,4,0,0,,,"R$ 780,00"
30727081,Encurtamento dos ossos da perna - tratamento cirúrgico,,,8A,468,,0,2,3,0,0,,,"R$ 702,00"
30727090,Epifisiodese de tíbia/fíbula - tratamento cirúrgico,,,6A,255,,0,1,2,0,0,,,"R$ 331,50"
30727103,Fratura de osso da perna - tratamento conservador,,,2B,54,,0,0,0,0,0,,,"R$ 54,00"
30727120,Fraturas de fíbula (inclui descolamento epifisário) - redução incruenta,,,3A,88,,0,1,3,0,0,,,"R$ 114,40"
30727111,Fraturas de fíbula (inclui o descolamento epifisário) - tratamento cirúrgico,,,7C,433,,0,1,3,0,0,,,"R$ 562,90"
30727138,Fraturas de tíbia associada ou não a fíbula (inclui descolamento epifisário) - tratamento cirúrgico,,,9A,555,,0,2,4,0,0,,,"R$ 832,50"
30727146,Fraturas de tíbia e fíbula (inclui descolamento epifisário) - redução incruenta,,,3A,88,,0,1,3,0,0,,,"R$ 114,40"
30727154,Osteomielite dos ossos da perna - tratamento cirúrgico,,,6A,255,,0,1,2,0,0,,,"R$ 331,50"
,,,,,,,,,,,,,,
30727162,Osteotomias e/ou pseudartroses - tratamento cirúrgico,,,9A,555,,0,2,3,0,0,,,"R$ 832,50"
30727170,Transposição de fíbula/tíbia - tratamento cirúrgico,,,8C,520,,0,2,4,0,0,,,"R$ 780,00"
30727189,Tratamento cirúrgico de fraturas de tíbia com fixador externo,,,6A,255,,0,2,4,0,0,,,"R$ 382,50"
30728010,Amputação ao nível do tornozelo - tratamento cirúrgico,,,7C,433,,0,1,3,0,0,,,"R$ 562,90"
30728029,Artrite ou osteoartrite - tratamento cirúrgico,,,6A,255,,0,1,2,0,0,,,"R$ 331,50"
30728037,Artrodese (com ou sem alongamento simultâneo) com fixador externo,,,8C,520,,0,2,4,0,0,,,"R$ 780,00"
30728045,Artrodese ao nível do tornozelo - tratamento cirúrgico,,,8C,520,,0,1,3,0,0,,,"R$ 676,00"
30728053,Artroplastia de tornozelo (com implante) - tratamento cirúrgico,,,9B,605,,0,2,5,0,0,,,"R$ 907,50"
30728061,Artrorrise do tornozelo - tratamento cirúrgico,,,8A,468,,0,1,3,0,0,,,"R$ 608,40"
30728070,Artrotomia de tornozelo - tratamento cirúrgico,,,6C,306,,0,1,2,0,0,,,"R$ 397,80"
30728088,Biópsia cirúrgica do tornozelo,,,3C,128,,0,1,1,0,0,,,"R$ 166,40"
30728096,Fratura de tornozelo - tratamento conservador,,,2A,40,,0,0,0,0,0,,,"R$ 40,00"
30728100,Fraturas / pseudartroses / artroses / com fixador externo dinâmico - tratamento cirúrgico,,,8B,490,,0,2,4,0,0,,,"R$ 735,00"
30728118,Fraturas e/ou luxações ao nível do tornozelo - redução incruenta,,,3A,88,,0,1,1,0,0,,,"R$ 114,40"
30728126,Fraturas e/ou luxações ao nível do tornozelo - tratamento cirúrgico,,,8C,520,,0,2,3,0,0,,,"R$ 780,00"
30728142,Lesões ligamentares agudas ao nível do tornozelo - tratamento cirúrgico,,,8C,520,,0,1,3,0,0,,,"R$ 676,00"
30728134,Lesões ligamentares agudas ao nível do tornozelo - tratamento incruento,,,3A,88,,0,1,1,0,0,,,"R$ 114,40"
30728150,Lesões ligamentares crônicas ao nível do tornozelo - tratamento cirúrgico,,,7C,433,,0,1,3,0,0,,,"R$ 562,90"
30728169,Osteocondrite de tornozelo - tratamento cirúrgico,,,7B,366,,0,1,3,0,0,,,"R$ 475,80"
30728177,Pseudartroses ou osteotomias - tratamento cirúrgico,,,8B,490,,0,2,3,0,0,,,"R$ 735,00"
30729017,Amputação ao nível do pé - tratamento cirúrgico,,,7C,433,,0,1,3,0,0,,,"R$ 562,90"
30729025,Amputação/desarticulação de pododáctilos (por segmento) - tratamento cirúrgico,,,4C,189,,0,1,1,0,0,,,"R$ 245,70"
30729033,Artrite ou osteoartrite dos ossos do pé (inclui osteomielite) - tratamento cirúrgico,,,3C,128,,0,1,2,0,0,,,"R$ 166,40"
30729041,Artrodese de tarso e/ou médio pé - tratamento cirúrgico,,,8A,468,,0,1,3,0,0,,,"R$ 608,40"
30729050,Artrodese metatarso - falângica ou interfalângica - tratamento cirúrgico,,,6A,255,,0,1,2,0,0,,,"R$ 331,50"
30729068,Biópsia cirúrgica dos ossos do pé,,,3B,112,,0,1,1,0,0,,,"R$ 145,60"
30729084,Correção de deformidades do pé com fixador externo dinâmico - tratamento cirúrgico,,,6A,255,,0,1,4,0,0,,,"R$ 331,50"
30729092,Correção de pé torto congênito com fixador externo,,,6A,255,,0,2,3,0,0,,,"R$ 382,50"
30729106,Deformidade dos dedos - tratamento cirúrgico,,,3C,128,,0,1,2,0,0,,,"R$ 166,40"
30729114,Exérese ungueal,,,2B,54,,0,0,1,0,0,,,"R$ 54,00"
30729122,Fasciotomia ou ressecção de fascia plantar - tratamento cirúrgico,,,4C,189,,0,1,1,0,0,,,"R$ 245,70"
30729130,Fratura de osso do pé - tratamento conservador,,,2A,40,,0,0,0,0,0,,,"R$ 40,00"
30729149,Fratura e/ou luxações do pé (exceto antepé) - redução incruenta,,,2C,64,,0,1,1,0,0,,,"R$ 83,20"
30729157,Fratura e/ou luxações do pé (exceto antepé) - tratamento cirúrgico,,,6A,255,,0,2,2,0,0,,,"R$ 382,50"
30729165,Fraturas e/ou luxações do antepé - redução incruenta,,,2B,54,,0,1,1,0,0,,,"R$ 70,20"
30729173,Fraturas e/ou luxações do antepé - tratamento cirúrgico,,,5A,204,,0,1,2,0,0,,,"R$ 265,20"
30729181,Hallux valgus (um pé) - tratamento cirúrgico,,,7A,331,,0,1,2,0,0,,,"R$ 430,30"
30729190,Osteotomia ou pseudartrose do tarso e médio pé - tratamento cirúrgico,,,6C,306,,0,1,2,0,0,,,"R$ 397,80"
30729203,Osteotomia ou pseudartrose dos metatarsos/falanges - tratamento cirúrgico,,,6B,280,,0,1,2,0,0,,,"R$ 364,00"
30729211,Osteotomias / fraturas com fixador externo,,,5C,234,,0,1,3,0,0,,,"R$ 304,20"
30729220,Pé plano/pé cavo/coalisão tarsal - tratamento cirúrgico,,,8A,468,,0,1,4,0,0,,,"R$ 608,40"
30729238,Pé torto congênito (um pé) - tratamento cirúrgico,,,8B,490,,0,1,4,0,0,,,"R$ 637,00"
30729246,Ressecção de osso do pé - tratamento cirúrgico,,,5C,234,,0,1,2,0,0,,,"R$ 304,20"
30729254,Retração cicatricial dos dedos,,,5B,220,,0,1,2,0,0,,,"R$ 286,00"
30729270,Rotura do tendão de Aquiles - tratamento cirúrgico,,,6A,255,,0,1,2,0,0,,,"R$ 331,50"
,,,,,,,,,,,,,,
30729262,Rotura do tendão de Aquiles - tratamento incruento,,,2C,64,,0,1,1,0,0,,,"R$ 83,20"
30729289,Tratamento cirúrgico da sindactilia complexa e /ou múltipla,,,9A,555,,0,2,3,0,0,,,"R$ 832,50"
30729297,Tratamento cirúrgico da sindactilia simples,,,6A,255,,0,1,3,0,0,,,"R$ 331,50"
30729300,Tratamento cirúrgico de gigantismo,,,9B,605,,0,1,3,0,0,,,"R$ 786,50"
30729319,Tratamento cirúrgico de linfedema ao nível do pé,,,9A,555,,0,2,3,0,0,,,"R$ 832,50"
30729327,Tratamento cirúrgico de polidactilia múltipla e/ou complexa,,,9B,605,,0,1,3,0,0,,,"R$ 786,50"
30729335,Tratamento cirúrgico de polidactilia simples,,,3C,128,,0,1,2,0,0,,,"R$ 166,40"
30729343,Tratamento cirúrgico do mal perfurante plantar,,,9B,605,,0,1,3,0,0,,,"R$ 786,50"
30730015,Alongamento,,,2C,64,,0,1,2,0,0,,,"R$ 83,20"
30730023,Biópsia de músculo,,,2B,54,,0,1,1,0,0,,,"R$ 70,20"
30730031,Desbridamento cirúrgico de feridas ou extremidades,,,3B,112,,0,1,2,0,0,,,"R$ 145,60"
30730040,Desinserção ou miotomia,,,3C,128,,0,1,1,0,0,,,"R$ 166,40"
30730058,Dissecção muscular,,,3C,128,,0,1,1,0,0,,,"R$ 166,40"
30730066,Drenagem cirúrgica do psoas,,,5B,220,,0,1,2,0,0,,,"R$ 286,00"
30730074,Fasciotomia,,,4C,189,,0,1,2,0,0,,,"R$ 245,70"
30730082,Fasciotomia - por compartimento,,,3B,112,,0,2,3,0,0,,,"R$ 168,00"
30730090,Fasciotomias (descompressivas),,,4C,189,,0,1,3,0,0,,,"R$ 245,70"
30730104,Fasciotomias acima do punho,,,4C,189,,0,1,2,0,0,,,"R$ 245,70"
30730112,Miorrafias,,,3C,128,,0,1,1,0,0,,,"R$ 166,40"
30730120,Terapia por ondas de choque extracorpórea em partes moles - acompanhamento 1ª aplicação,,,8A,468,60,690,0,0,0,0,,,"R$ 1.158,00"
30730139,Terapia por ondas de choque extracorpórea em partes moles - acompanhamento reaplicações,,,4C,189,60,690,0,0,0,0,,,"R$ 879,00"
30730155,Transposição muscular,,,4C,189,,0,1,3,0,0,,,"R$ 245,70"
30731011,Abertura de bainha tendinosa - tratamento cirúrgico,,,3C,128,,0,1,1,0,0,,,"R$ 166,40"
30731020,"Biópsias cirúrgicas de tendões, bursas e sinóvias",,,3B,112,,0,1,1,0,0,,,"R$ 145,60"
30731038,Bursectomia - tratamento cirúrgico,,,3C,128,,0,1,1,0,0,,,"R$ 166,40"
30731046,Cisto sinovial - tratamento cirúrgico,,,3B,112,,0,1,1,0,0,,,"R$ 145,60"
30731054,Encurtamento de tendão - tratamento cirúrgico,,,3C,128,,0,1,2,0,0,,,"R$ 166,40"
30731062,Sinovectomia - tratamento cirúrgico,,,5B,220,,0,1,2,0,0,,,"R$ 286,00"
30731070,Tenoartroplastia para ossos do carpo,,,6A,255,,0,1,3,0,0,,,"R$ 331,50"
30731089,Tenodese,,,5B,220,,0,1,1,0,0,,,"R$ 286,00"
30731097,Tenólise no túnel osteofibroso,,,6A,255,,0,1,3,0,0,,,"R$ 331,50"
30731100,Tenólise/tendonese - tratamento cirúrgico,,,4C,189,,0,1,2,0,0,,,"R$ 245,70"
30731119,Tenoplastia / enxerto de tendão - tratamento cirúrgico,,,6A,255,,0,1,3,0,0,,,"R$ 331,50"
30731127,Tenoplastia de tendão em outras regiões,,,4C,189,,0,2,4,0,0,,,"R$ 283,50"
30731135,Tenorrafia múltipla em outras regiões,,,4C,189,,0,1,3,0,0,,,"R$ 245,70"
30731143,Tenorrafia no túnel osteofibroso - mais de 2 dígitos,,,6A,255,,0,1,3,0,0,,,"R$ 331,50"
30731151,Tenorrafia no túnel osteofibroso até 2 dígitos,,,4C,189,,0,1,2,0,0,,,"R$ 245,70"
30731160,Tenorrafia única em outras regiões,,,3C,128,,0,1,2,0,0,,,"R$ 166,40"
30731178,Tenossinovectomia de mão ou punho,,,4C,189,,0,1,2,0,0,,,"R$ 245,70"
30731186,Tenossinovites estenosantes - tratamento cirúrgico,,,2C,64,,0,1,1,0,0,,,"R$ 83,20"
30731194,Tenossinovites infecciosas - drenagem,,,3B,112,,0,1,1,0,0,,,"R$ 145,60"
30731208,Tenotomia,,,5B,220,,0,1,1,0,0,,,"R$ 286,00"
30731216,Transposição de mais de 1 tendão - tratamento cirúrgico,,,6A,255,,0,1,4,0,0,,,"R$ 331,50"
30731224,Transposição única de tendão,,,4C,189,,0,2,4,0,0,,,"R$ 283,50"
30731232,Tumores de tendão ou sinovial - tratamento cirúrgico,,,3C,128,,0,1,1,0,0,,,"R$ 166,40"
,,,,,,,,,,,,,,
30732018,Curetagem ou ressecção em bloco de tumor com reconstrução e enxerto vascularizado,,,11A,910,,0,3,5,0,0,,,"R$ 1.547,00"
30732026,Enxerto ósseo,,,8B,490,,0,2,2,0,0,,,"R$ 735,00"
30732034,Ressecção da lesão com cimentação e osteossíntese,,,9A,555,,0,2,5,0,0,,,"R$ 832,50"
30732050,Terapia por ondas de choque extracorpórea em partes ósseas - acompanhamento 1ª aplicação,,,8A,468,60,690,0,0,0,0,,,"R$ 1.158,00"
30732069,Terapia por ondas de choque extracorpórea em partes ósseas - acompanhamento reaplicações,,,4C,189,60,690,0,0,0,0,,,"R$ 879,00"
30732085,Tumor ósseo (ressecção com substituição),,,9A,555,,0,2,5,0,0,,,"R$ 832,50"
30732093,Tumor ósseo (ressecção e artrodese),,,8C,520,,0,2,4,0,0,,,"R$ 780,00"
30732107,Tumor ósseo (ressecção e cimento),,,8C,520,,0,2,4,0,0,,,"R$ 780,00"
30732115,Tumor ósseo (ressecção e enxerto),,,9C,666,,0,2,4,0,0,,,"R$ 999,00"
30732123,Tumor ósseo (ressecção segmentar),,,8A,468,,0,1,3,0,0,,,"R$ 608,40"
30732131,Tumor ósseo (ressecção simples),,,8A,468,,0,1,3,0,0,,,"R$ 608,40"
30733030,Condroplastia (com remoção de corpos livres),,,8C,520,"33,8","388,7",1,4,0,0,,,"R$ 1.064,70"
30733081,Fratura com redução e/ou estabilização da superfície articular - um compartimento #,,,9C,666,"33,8","388,7",1,5,0,0,,,"R$ 1.254,50"
30733103,"Instabilidade femoro-patelar, release lateral da patela, retencionamento, reforço ou reconstrução do ligamento patelo-femoral medial #",,,10C,860,"38,5","442,75",1,6,0,0,,,"R$ 1.560,75"
30733057,Meniscectomia - um menisco,,,8C,520,"33,8","388,7",1,4,0,0,,,"R$ 1.064,70"
30733049,"Osteocondroplastia - estabilização, ressecção e/ou plastia #",,,10C,860,"38,5","442,75",1,6,0,0,,,"R$ 1.560,75"
30733073,"Reconstrução, retencionamento ou reforço do ligamento cruzado anterior ou posterior #",,,10C,860,"38,5","442,75",1,6,0,0,,,"R$ 1.560,75"
30733065,Reparo ou sutura de um menisco,,,10C,860,"38,5","442,75",1,6,0,0,,,"R$ 1.560,75"
30733022,Sinovectomia parcial ou subtotal,,,8C,520,"33,8","388,7",1,4,0,0,,,"R$ 1.064,70"
30733014,Sinovectomia total,,,9C,666,"33,8","388,7",1,5,0,0,,,"R$ 1.254,50"
30733090,Tratamento cirúrgico da artrofibrose #,,,10B,775,"38,5","442,75",1,6,0,0,,,"R$ 1.450,25"
30734037,Condroplastia (com remoção de corpos livres),,,8C,520,"33,8","388,7",1,4,0,0,,,"R$ 1.064,70"
30734061,Fraturas - redução e estabilização de cada superfície,,,9C,666,"33,8","388,7",1,5,0,0,,,"R$ 1.254,50"
30734045,"Osteocondroplastia - estabilização, ressecção e ou plastia (enxertia) #",,,10C,860,"38,5","442,75",1,6,0,0,,,"R$ 1.560,75"
30734053,"Reconstrução, retencionamento ou reforço de ligamento",,,10C,860,"38,5","442,75",1,6,0,0,,,"R$ 1.560,75"
30734029,Sinovectomia parcial ou subtotal,,,8C,520,"33,8","388,7",1,4,0,0,,,"R$ 1.064,70"
30734010,Sinovectomia total,,,9C,666,"33,8","388,7",1,5,0,0,,,"R$ 1.254,50"
30735033,Acromioplastia,,,9C,666,"33,8","388,7",1,5,0,0,,,"R$ 1.254,50"
30735076,Instabilidade multidirecional,,,10C,860,"38,5","442,75",1,6,0,0,,,"R$ 1.560,75"
30735041,Lesão labral,,,10C,860,"38,5","442,75",1,6,0,0,,,"R$ 1.560,75"
30735050,Luxação gleno-umeral,,,10C,860,"38,5","442,75",1,6,0,0,,,"R$ 1.560,75"
30735084,Ressecção lateral da clavícula,,,9C,666,"33,8","388,7",1,5,0,0,,,"R$ 1.254,50"
30735068,Ruptura do manguito rotador,,,10C,860,"38,5","442,75",1,6,0,0,,,"R$ 1.560,75"
30735025,Sinovectomia parcial ou subtotal,,,8C,520,"33,8","388,7",1,4,0,0,,,"R$ 1.064,70"
30735017,Sinovectomia total,,,9C,666,"33,8","388,7",1,5,0,0,,,"R$ 1.254,50"
30735092,Tenotomia da porção longa do bíceps,,,9C,666,"33,8","388,7",1,5,0,0,,,"R$ 1.254,50"
30736030,Condroplastia (com remoção de corpos livres),,,8C,520,"33,8","388,7",1,4,0,0,,,"R$ 1.064,70"
30736064,Fraturas: redução e estabilização para cada superfície,,,9B,605,"33,8","388,7",1,5,0,0,,,"R$ 1.175,20"
30736048,"Osteocondroplastia - estabilização, ressecção e/ou plastia (enxertia) #",,,9C,666,"33,8","388,7",1,5,0,0,,,"R$ 1.254,50"
30736056,"Reconstrução, retencionamento ou reforço de ligamento #",,,9C,666,"33,8","388,7",1,5,0,0,,,"R$ 1.254,50"
30736013,Sinovectomia total,,,9C,666,"33,8","388,7",1,5,0,0,,,"R$ 1.254,50"
30736021,Sinovectomia parcial ou subtotal,,,8C,520,"33,8","388,7",1,4,0,0,,,"R$ 1.064,70"
30737036,Condroplastia (com remoção de corpos livres),,,8C,520,"33,8","388,7",1,4,0,0,,,"R$ 1.064,70"
,,,,,,,,,,,,,,
30737060,Fraturas - redução e estabilização de cada superfície,,,9C,666,"33,8","388,7",1,5,0,0,,,"R$ 1.254,50"
30737044,"Osteocondroplastia - estabilização, ressecção e/ou plastia (enxertia)",,,10C,860,"38,5","442,75",1,6,0,0,,,"R$ 1.560,75"
30737052,"Reconstrução, retencionamento ou reforço de ligamento ou reparo de cartilagem triangular #",,,9C,666,"33,8","388,7",1,5,0,0,,,"R$ 1.254,50"
30737028,Sinovectomia parcial ou subtotal,,,8C,520,"33,8","388,7",1,4,0,0,,,"R$ 1.064,70"
30737010,Sinovectomia total,,,9C,666,"33,8","388,7",1,5,0,0,,,"R$ 1.254,50"
30737079,Túnel do carpo - descompressão,,,9C,666,"33,8","388,7",1,5,0,0,,,"R$ 1.254,50"
30738059,Condroplastia com sutura labral,,,11B,998,"38,5","442,75",1,6,0,0,,,"R$ 1.740,15"
30738032,Desbridamento do labrum ou ligamento redondo com ou sem condroplastia,,,10C,860,"38,5","442,75",1,6,0,0,,,"R$ 1.560,75"
30738024,Sinovectomia parcial e/ou remoção de corpos livres,,,9C,666,"33,8","388,7",1,5,0,0,,,"R$ 1.254,50"
30738016,Sinovectomia total,,,10C,860,"38,5","442,75",1,6,0,0,,,"R$ 1.560,75"
30738040,Tratamento do impacto femoro-acetabular,,,12B,1220,"42,9","493,35",1,7,0,0,,,"R$ 2.079,35"
30801010,"Colocação de órtose traqueal, traqueobrônquica ou brônquica, por via endoscópica (tubo de silicone ou metálico)",,,8A,468,,0,1,4,0,0,,,"R$ 608,40"
30801028,Colocação de prótese traqueal ou traqueobrônquica (qualquer via),,,11B,998,,0,2,5,0,0,,,"R$ 1.497,00"
30801036,Fechamento de fístula tráqueo-cutânea,,,9A,555,,0,2,2,0,0,,,"R$ 832,50"
30801133,Plastia de traqueostoma,,,4C,189,,0,1,5,0,0,,,"R$ 245,70"
30801044,Punção traqueal,,,3B,112,,0,0,1,0,0,,,"R$ 145,60"
30801052,Ressecção carinal (traqueobrônquica),,,12B,1220,,0,2,6,0,0,,,"R$ 1.830,00"
30801060,Ressecção de tumor traqueal,,,11C,1095,,0,2,6,0,0,,,"R$ 1.642,50"
30801168,Ressecção de tumor traqueal por videotoracoscopia,,,12C,1495,"42,9","493,35",2,6,0,0,,,"R$ 2.735,85"
30801079,Traqueoplastia (qualquer via),,,11C,1095,,0,2,5,0,0,,,"R$ 1.642,50"
30801087,Traqueorrafia (qualquer via),,,5B,220,,0,1,3,0,0,,,"R$ 286,00"
30801176,Traqueorrafia por videotoracoscopia,,,6B,280,"33,8","388,7",1,3,0,0,,,"R$ 752,70"
30801095,Traqueostomia,,,4B,168,,0,1,2,0,0,,,"R$ 218,40"
30801109,Traqueostomia com colocação de órtese traqueal ou traqueobrônquica por via cervical,,,8C,520,,0,1,3,0,0,,,"R$ 676,00"
30801117,Traqueostomia mediastinal,,,11A,910,,0,2,5,0,0,,,"R$ 1.365,00"
30801141,Traqueotomia ou fechamento cirúrgico,,,4A,153,,0,1,3,0,0,,,"R$ 198,90"
30801150,Troca de prótese tráqueo-esofágica,,,3C,128,,0,1,4,0,0,,,"R$ 166,40"
30802016,Broncoplastia e/ou arterioplastia,,,11B,998,,0,2,6,0,0,,,"R$ 1.497,00"
30802040,Broncoplastia e/ou arterioplastia por videotoracoscopia,,,12C,1495,"42,9","493,35",2,6,0,0,,,"R$ 2.735,85"
30802024,Broncotomia e/ou broncorrafia,,,11A,910,,0,2,4,0,0,,,"R$ 1.365,00"
30802059,Broncotomia e/ou broncorrafia por videotoracoscopia,,,12B,1220,"42,9","493,35",2,4,0,0,,,"R$ 2.323,35"
30802032,Colocação de molde brônquico por toracotomia,,,11A,910,,0,2,5,0,0,,,"R$ 1.365,00"
30803012,Bulectomia unilateral,,,11A,910,,0,2,4,0,0,,,"R$ 1.365,00"
30803179,Bulectomia unilateral por videotoracoscopia,,,12B,1220,"42,9","493,35",2,5,0,0,,,"R$ 2.323,35"
30803187,Cirurgia redutora do volume pulmonar unilateral por videotoracoscopia,,,12C,1495,"42,9","493,35",2,7,0,0,,,"R$ 2.735,85"
30803020,Cirurgia redutora do volume pulmonar unilateral (qualquer técnica),,,11C,1095,,0,2,7,0,0,,,"R$ 1.642,50"
30803039,Cisto pulmonar congênito - tratamento cirúrgico,,,11B,998,,0,2,6,0,0,,,"R$ 1.497,00"
30803047,Correção de fístula bronco-pleural (qualquer técnica),,,11B,998,,0,2,6,0,0,,,"R$ 1.497,00"
30803195,Correção de fístula bronco-pleural por videotoracoscopia,,,12B,1220,"42,9","493,35",2,6,0,0,,,"R$ 2.323,35"
30803055,Drenagem tubular aberta de cavidade pulmonar,,,8B,490,,0,1,3,0,0,,,"R$ 637,00"
30803209,Drenagem tubular aberta de cavidade pulmonar por videotoracoscopia,,,9B,605,"33,8","388,7",1,4,0,0,,,"R$ 1.175,20"
30803063,Embolectomia pulmonar,,,13A,1645,,0,2,6,0,0,,,"R$ 2.467,50"
30803071,Lobectomia por malformação pulmonar,,,11B,998,,0,2,6,0,0,,,"R$ 1.497,00"
30803080,Lobectomia pulmonar,,,11B,998,,0,2,4,0,0,,,"R$ 1.497,00"
30803217,Lobectomia pulmonar por videotoracoscopia,,,12C,1495,"42,9","493,35",2,6,0,0,,,"R$ 2.735,85"
,,,,,,,,,,,,,,
30803098,Metastasectomia pulmonar unilateral (qualquer técnica),,,10C,860,,0,2,5,0,0,,,"R$ 1.290,00"
30803225,Metastasectomia pulmonar unilateral por videotoracoscopia,,,11B,998,"38,5","442,75",2,6,0,0,,,"R$ 1.939,75"
30803101,Pneumonectomia,,,11B,998,,0,2,5,0,0,,,"R$ 1.497,00"
30803110,Pneumonectomia de totalização,,,11C,1095,,0,2,6,0,0,,,"R$ 1.642,50"
30803128,Pneumorrafia,,,8C,520,,0,1,4,0,0,,,"R$ 676,00"
30803136,Pneumostomia (cavernostomia) com costectomia e estoma cutâneo-cavitário,,,10C,860,,0,1,3,0,0,,,"R$ 1.118,00"
30803144,Posicionamento de agulhas radiativas por toracotomia (braquiterapia),,,8B,490,,0,2,4,0,0,,,"R$ 735,00"
30803152,Segmentectomia (qualquer técnica),,,9B,605,,0,2,5,0,0,,,"R$ 907,50"
30803233,Segmentectomia por videotoracoscopia,,,11A,910,"38,5","442,75",2,6,0,0,,,"R$ 1.807,75"
30803160,Tromboendarterectomia pulmonar,,,14A,2225,,0,2,6,0,0,,,"R$ 3.337,50"
30804019,Biópsia percutânea de pleura por agulha,,,3C,128,,0,0,1,0,0,,,"R$ 128,00"
30804027,Descorticação pulmonar,,,10B,775,,0,2,5,0,0,,,"R$ 1.162,50"
